Id,SalePrice
1712,248477.86327916893
1713,274075.5802836963
1714,223709.28029362168
1715,209791.4968540502
1716,186567.61971476555
1717,181359.27267476585
1718,142688.6443846185
1719,203238.38482839175
1720,223040.81771069317
1721,163974.48235273073
1722,130013.89298566183
1723,154782.4406469322
1724,200936.21086010538
1725,238358.06023305733
1726,189805.30666013202
1727,158942.6000982447
1728,173369.49705721415
1729,168983.3200739877
1730,166538.43294889838
1731,119759.87715200092
1732,119574.79572057276
1733,112411.0872865571
1734,113879.58690617702
1735,125256.8300046991
1736,103803.91949455097
1737,279536.81466682366
1738,258416.12697194485
1739,247476.07546057363
1740,215472.1218551047
1741,193750.48406327446
1742,174473.42433259546
1743,180142.1731046146
1744,319359.7225947707
1745,227835.37379264183
1746,178557.5611503436
1747,208125.19234730926
1748,213763.18872289863
1749,141588.33839467255
1750,126756.39643378575
1751,258064.70054767453
1752,113283.55981329603
1753,151847.13498491116
1754,188585.95018283365
1755,169421.1639014022
1756,122162.07479811939
1757,117588.44827489082
1758,138468.39626372574
1759,166057.23259664996
1760,169084.60726608188
1761,156477.76220908266
1762,176320.82587009433
1763,187355.21119413115
1764,110942.9566171692
1765,170952.9822909007
1766,187833.13564053256
1767,234503.9654723371
1768,140547.27874052283
1769,175410.87817444355
1770,153737.35533831135
1771,122005.3610210331
1772,134935.58604836263
1773,116612.7677059887
1774,147682.21973773872
1775,139822.1451978382
1776,121517.98217477964
1777,111128.61639334902
1778,139689.757126303
1779,114579.68051254305
1780,183515.50834032465
1781,128713.86611647611
1782,78802.32095273075
1783,139799.17040095627
1784,103962.51357694418
1785,127734.6160269395
1786,129032.20172601147
1787,157719.15345226624
1788,58916.495268453036
1789,101880.63620832855
1790,72767.2709020096
1791,181564.52806664686
1792,167075.33617351952
1793,132906.05604859508
1794,153667.72984062423
1795,136366.11506457717
1796,116247.1966539452
1797,118147.51502575542
1798,119796.96540261463
1799,107514.39306974428
1800,128386.3993614271
1801,124490.74413395225
1802,135122.27461060838
1803,144241.23943287367
1804,142301.97402278119
1805,135720.1695318036
1806,128264.55487493123
1807,138586.97455949767
1808,122478.1570883172
1809,119144.70407914389
1810,133704.99485880943
1811,107324.64157523093
1812,106583.73885075674
1813,122219.70755759397
1814,93200.61594956227
1815,50105.65446832552
1816,99235.19050478806
1817,107137.05255578551
1818,148715.3231862562
1819,124448.59363193074
1820,61094.12631111823
1821,110111.41474123739
1822,145680.37513866255
1823,49310.419771206936
1824,136814.7834104918
1825,129590.08277802246
1826,100272.2273698866
1827,102753.25805751013
1828,136294.09624289034
1829,128273.96902070049
1830,141607.13214482772
1831,147570.90872875578
1832,65463.58058804985
1833,129729.90074290782
1834,112621.42268962123
1835,121924.54222074196
1836,120867.24959374957
1837,88472.9828726029
1838,119938.5668889157
1839,96416.35925080658
1840,133870.98272931014
1841,141020.47021475222
1842,89353.06719287907
1843,129504.88095405942
1844,134854.13819299507
1845,135625.25157043175
1846,156566.27294698142
1847,161296.74577515075
1848,45655.00320708479
1849,118102.35820116544
1850,117483.16757468416
1851,156939.20623593972
1852,127364.07270363823
1853,121539.98626556418
1854,172394.13268422004
1855,161794.8283339994
1856,229063.40404575874
1857,160283.93421512767
1858,138239.500339212
1859,116049.18503685453
1860,146986.3061841084
1861,115135.73084815015
1862,300884.2189481172
1863,277900.59369355114
1864,278022.03479279776
1865,350665.30414509994
1866,327407.84510755044
1867,219528.94197101373
1868,290042.05994245893
1869,204974.77087750132
1870,218217.37767778657
1871,247726.01001641864
1872,180176.6244106648
1873,248419.39381069294
1874,154536.50075338138
1875,199268.72816417244
1876,201032.0726756751
1877,211822.89673300803
1878,200899.81157061088
1879,129630.73848522828
1880,127831.63697980139
1881,240510.11087184495
1882,245644.5353889604
1883,186930.27166168168
1884,205840.9229214503
1885,232646.7029676322
1886,275268.3820763039
1887,218402.26437018526
1888,256727.36044752577
1889,175247.01584843665
1890,118247.64035114096
1891,129434.13241367182
1892,92217.6925589169
1893,131415.78253556348
1894,126251.96280809613
1895,136565.04807358937
1896,125476.68184051522
1897,110883.96455122286
1898,109788.53311654122
1899,159197.56466576384
1900,145823.6036169393
1901,176189.5710483131
1902,154249.72831528384
1903,209189.76897474
1904,140551.41135165485
1905,205974.900323604
1906,179376.81543237885
1907,218439.09002943133
1908,104572.70619353733
1909,132078.18627520738
1910,117690.65947805128
1911,223598.23951143696
1912,358768.2398009586
1913,134155.89983243175
1914,69012.23006397113
1915,308925.7885214923
1916,61453.84893176724
1917,243153.6471270582
1918,141290.1184867066
1919,190135.60905862728
1920,168560.4196278754
1921,371710.0118758534
1922,308853.78668355645
1923,244110.2131506307
1924,225246.22454186395
1925,197320.9149766973
1926,368690.73018812854
1927,133442.09671323394
1928,156148.19108393916
1929,125473.46883283246
1930,126555.6124313797
1931,145681.12320651938
1932,143015.14995138007
1933,174382.9027790186
1934,180046.3955681431
1935,169974.6350465654
1936,186895.49899409318
1937,187733.00424935913
1938,176499.02392931856
1939,254436.40379656098
1940,189861.6327793064
1941,165422.74706121007
1942,191224.55023263555
1943,208752.20242974441
1944,356130.66187037126
1945,393742.72792253166
1946,127860.05500283827
1947,324985.0758568545
1948,166951.55989065111
1949,255726.8716256561
1950,189416.12315253558
1951,251814.71583960956
1952,211401.1420788926
1953,167252.31641011365
1954,185563.72089137553
1955,136575.65333593558
1956,305133.1149379982
1957,155208.69730592152
1958,281982.4784466796
1959,146275.24239539943
1960,115772.90815902498
1961,116526.40427582151
1962,95578.64747268097
1963,105978.65188422575
1964,102138.91194964862
1965,137299.15043050388
1966,134593.1658846044
1967,285011.4357376308
1968,391165.2749045636
1969,371693.5491046444
1970,374333.2311821697
1971,439536.3546211959
1972,365056.2276416864
1973,284196.7277261818
1974,333768.4308250508
1975,493193.57769670745
1976,261293.6395731021
1977,333509.8910191473
1978,329777.8503797377
1979,334857.9963981045
1980,214107.06958032478
1981,349369.09423966415
1982,216535.35268528183
1983,203102.82197565582
1984,171394.58543621068
1985,214251.94745565578
1986,206722.2714672671
1987,176836.2492332956
1988,175476.12576830792
1989,195954.0915170522
1990,208606.6801044787
1991,237202.5711578345
1992,215714.27966428676
1993,167692.16264143054
1994,229606.0695099602
1995,181845.6718872327
1996,246514.8725534514
1997,312633.365231293
1998,306271.90359221003
1999,284426.7022167689
2000,312570.605002936
2001,280110.7946913772
2002,239850.6616515617
2003,254055.98544551307
2004,279763.8335413146
2005,225087.91211454858
2006,220066.49615556185
2007,249389.29564900702
2008,214356.06113984768
2009,199684.2648399767
2010,199455.33187822986
2011,147504.40030282957
2012,171575.859922994
2013,179363.25674333348
2014,187266.51937155952
2015,207303.02303227145
2016,195047.77994293955
2017,194506.77651998078
2018,110795.40978935681
2019,134823.52103610052
2020,105857.14938786713
2021,95344.82008733254
2022,186473.3139681741
2023,146854.5569884773
2024,278265.81909839145
2025,336333.040219648
2026,173603.36799127678
2027,158141.30837709893
2028,149958.24327451867
2029,165019.20909808588
2030,263405.4353784907
2031,234031.06556848306
2032,255526.78854452394
2033,247891.15491359227
2034,169704.83773703792
2035,220115.13337107492
2036,198647.62445201728
2037,203111.1512691886
2038,336535.4713020905
2039,235196.17865564083
2040,250471.32044360272
2041,318578.5935942808
2042,207601.76965930194
2043,175555.28776136698
2044,175711.1017115064
2045,207102.2422764256
2046,147882.36415257634
2047,146500.40749621348
2048,140355.13340245732
2049,147631.050375592
2050,175999.16116477907
2051,97817.01710134774
2052,121419.27596762768
2053,150921.51487378246
2054,88494.87724849324
2055,162164.29107701202
2056,144579.85647270476
2057,111369.84428024157
2058,221087.00732293387
2059,127915.77672111065
2060,176228.13284264543
2061,176803.40064045475
2062,126907.75584814946
2063,118029.33533668033
2064,136090.45447312293
2065,121498.25053501804
2066,159888.14550931889
2067,118606.19703240437
2068,151290.2063897301
2069,87084.3648797274
2070,113952.38232280401
2071,90006.10087635371
2072,131962.98457059643
2073,129643.07620545689
2074,181847.95232031366
2075,144201.42704688426
2076,117791.28622120719
2077,154249.26986878758
2078,120186.73612126829
2079,136270.69792304622
2080,116193.81766833605
2081,124043.74600577352
2082,129560.68127765135
2083,146412.41100134738
2084,103382.59334405963
2085,111964.98706908466
2086,113159.10376492018
2087,125128.5725473612
2088,99806.1008248627
2089,75171.00621086551
2090,126689.51683802722
2091,104603.44943750206
2092,126417.76964435434
2093,134691.14295345533
2094,110265.82437826805
2095,144656.29646824958
2096,82896.97286247455
2097,100350.73240611244
2098,145327.41002073637
2099,46745.38371882675
2100,62134.38145445958
2101,121410.06985018452
2102,124768.95619157526
2103,96482.1346969066
2104,140965.21178294803
2105,131304.95820096793
2106,53014.21510438375
2107,178044.53859659418
2108,124120.13887604115
2109,107887.18839060592
2110,135144.1093357708
2111,137512.3444653074
2112,138034.3488941531
2113,122692.53107985933
2114,120099.38808542404
2115,167806.98613596655
2116,119581.92890581682
2117,150635.27181011994
2118,127912.33945895064
2119,113957.96859561547
2120,116763.67383950141
2121,84306.51706193207
2122,114108.29999605147
2123,86412.15847913965
2124,156400.38121564974
2125,124594.37252811753
2126,142264.98132080297
2127,195000.43279566034
2128,126529.14555062349
2129,88611.21440336047
2130,125807.56433566406
2131,130077.09681821431
2132,111736.18898428864
2133,114113.0204130723
2134,111873.93133799244
2135,86307.55040706153
2136,74825.49507034404
2137,108603.97820355029
2138,137561.11204054664
2139,155332.8111010563
2140,141416.65923678427
2141,158471.78910210382
2142,123179.16391496669
2143,152619.12985786714
2144,117840.63635030096
2145,138699.14638117168
2146,164244.26384952886
2147,145950.6251080043
2148,140385.4723306931
2149,154918.9628309243
2150,228235.45962266735
2151,109639.25116457601
2152,185753.033092031
2153,164029.88680322844
2154,112036.96209839168
2155,143253.9317584228
2156,262097.54068746264
2157,231771.96016133
2158,239089.022246411
2159,214842.52973532223
2160,187802.48284983277
2161,235981.5054096325
2162,345478.99889947905
2163,359095.2204847587
2164,239547.10421791137
2165,196294.3358726386
2166,160468.5007163358
2167,209213.74399139255
2168,196574.0992711887
2169,194897.8013212868
2170,217863.76966770837
2171,156331.39591265112
2172,136956.36226804246
2173,172217.5540281861
2174,226062.37592500827
2175,279609.73652132275
2176,292676.5989728833
2177,238361.6093063401
2178,215554.84563564762
2179,137827.74640612138
2180,205753.56905039793
2181,199890.20781489206
2182,230612.47529798452
2183,194328.15732903648
2184,117475.61537050617
2185,120645.72552101612
2186,146012.0088398804
2187,156234.2044675356
2188,157094.7925664937
2189,305686.27881783666
2190,80441.199579394
2191,84760.36296392145
2192,90324.86277614327
2193,112620.60886271739
2194,105664.59200121039
2195,103650.46242935846
2196,99516.18939358857
2197,119411.26082359866
2198,152930.16712243322
2199,179830.36000797717
2200,152513.8069122027
2201,143416.17183097478
2202,219342.09929905177
2203,125353.79086893551
2204,180808.9059256515
2205,117249.98423979852
2206,144106.18470707786
2207,205520.97130486812
2208,266795.1879904331
2209,246764.05866538096
2210,116752.21323752197
2211,111791.45988265969
2212,114955.99338529678
2213,99401.9371236115
2214,136552.44215604223
2215,90925.62792358758
2216,137992.06040315397
2217,57443.659210637394
2218,80752.01076038727
2219,79586.09760122314
2220,86324.94462103679
2221,311088.4372853602
2222,276390.78860881424
2223,280967.88948761206
2224,205707.77783883316
2225,126579.4705828227
2226,182026.6895811496
2227,194952.87378123915
2228,256102.9777509786
2229,254868.26279008423
2230,148795.79660834925
2231,213856.10283165527
2232,179934.64114697994
2233,188806.94152550475
2234,244278.30041620584
2235,222465.21062745704
2236,256867.26636149728
2237,303640.1555416248
2238,179428.10775510606
2239,114564.21576306711
2240,155024.21175033457
2241,149423.11379178273
2242,125096.93702648165
2243,133519.78260912394
2244,105742.2183293996
2245,95753.24602924557
2246,144885.49036770532
2247,115592.49268330258
2248,116699.23517281865
2249,113014.29901946346
2250,124479.97083169984
2251,80507.27205651333
2252,185088.0307281225
2253,149107.1560615239
2254,179794.81052511086
2255,187738.65037883472
2256,175981.2884522571
2257,203677.183860695
2258,157098.20755078015
2259,173108.25198134917
2260,157568.3353431548
2261,183186.25567511233
2262,207641.23889010528
2263,380205.9454378404
2264,507917.41197669844
2265,181252.1910993654
2266,300005.3574690139
2267,354996.51075341104
2268,412430.84189215204
2269,153362.87974568197
2270,204056.52096532736
2271,219189.72544700876
2272,196383.77923594235
2273,165196.23310630364
2274,181668.36733848642
2275,158126.3392138133
2276,188393.11552039676
2277,183476.56619877092
2278,156473.7024856562
2279,125492.62142290147
2280,124482.76101971758
2281,166549.45303321225
2282,191689.25065687092
2283,107858.6623288152
2284,112645.39360652957
2285,133627.6964399047
2286,123072.00828027478
2287,371388.9629201965
2288,273413.4419212059
2289,343029.4346748887
2290,440724.6919715044
2291,329965.03783840296
2292,428871.3720440414
2293,463910.2368850514
2294,375741.6507589725
2295,482241.6322800777
2296,285862.7242248787
2297,360398.0108565745
2298,343539.1060442871
2299,343477.8279553349
2300,322549.99086198077
2301,319536.20702275995
2302,244912.87295826696
2303,244463.24333169122
2304,248593.07255606636
2305,211232.79262179352
2306,203582.79747584616
2307,211345.6076848318
2308,223781.1368204323
2309,299153.0590633866
2310,212353.15575796677
2311,204852.31510756697
2312,175848.93829163362
2313,174757.22445264214
2314,178166.44775672053
2315,183691.0901196317
2316,203104.37307812035
2317,192001.67089630425
2318,186034.1962154258
2319,186706.253855957
2320,187004.75380636752
2321,220499.35417756994
2322,182844.58152133547
2323,189578.46306058925
2324,178430.43830185302
2325,223320.06349468356
2326,174306.75025512392
2327,203048.1743881104
2328,223366.21539107442
2329,194549.3309819205
2330,181478.92453294309
2331,338616.93757737573
2332,368040.30621390505
2333,311084.0725283952
2334,259130.46959576794
2335,288425.68867005187
2336,295948.0856582337
2337,200273.360711678
2338,256575.0453892519
2339,213041.27056470496
2340,399046.1477361691
2341,216079.22150081286
2342,234330.83312935906
2343,230634.08537071495
2344,209933.09877022108
2345,230795.64646205053
2346,213093.3884137603
2347,199748.15827517092
2348,244584.77486934175
2349,179460.14393526723
2350,321448.2337401812
2351,273945.5308448819
2352,255935.31249863465
2353,253039.73685984756
2354,144243.6130382492
2355,150806.5045234492
2356,155058.8922671367
2357,189601.9801394407
2358,203991.82237431538
2359,134804.76323638138
2360,114892.18977171283
2361,146300.1423095946
2362,273334.90493019903
2363,135245.93919763283
2364,157725.88612357562
2365,219645.07044979633
2366,191255.3780823076
2367,222898.44434524336
2368,214071.97968520626
2369,216674.43657166904
2370,165007.81262106512
2371,165552.18069912193
2372,192778.38100165984
2373,286934.1453198785
2374,314847.22617097077
2375,252591.2137150568
2376,279184.2297025686
2377,330636.31551482354
2378,140747.21639833343
2379,196121.1679336547
2380,155243.99826276873
2381,174962.0112433706
2382,202831.46883936485
2383,207847.29757950487
2384,252629.367497868
2385,158815.14809186038
2386,128713.75935669964
2387,135609.81542473772
2388,106358.73863171235
2389,116338.52090360994
2390,143768.15850910748
2391,145243.75270103486
2392,110383.7683163807
2393,162973.11301114564
2394,135330.36528604326
2395,212356.20354691116
2396,141179.32674532058
2397,234499.77641430448
2398,129369.38428875337
2399,71227.43468711876
2400,65116.453074982885
2401,117937.36939700357
2402,138843.13180722675
2403,146571.68536958672
2404,152114.71821525093
2405,161350.1836325687
2406,139139.17554928063
2407,128480.94659849103
2408,151297.3014821883
2409,120002.01107991001
2410,169045.50528532066
2411,112042.95845327324
2412,155652.2462850071
2413,130577.238452302
2414,164359.1692018118
2415,137719.7621628393
2416,127558.89318756945
2417,129668.67595297536
2418,131874.28659743862
2419,130294.62927031032
2420,120973.71495628988
2421,146265.53786694314
2422,104024.58257798666
2423,120385.78352123935
2424,165899.03170748218
2425,181432.1168636779
2426,135907.6342137249
2427,133748.31658589223
2428,175674.91514787584
2429,110683.94156024985
2430,133387.43724626882
2431,105737.56441874978
2432,147788.24826120713
2433,143211.70104858963
2434,135232.3291556839
2435,153231.69003471755
2436,98171.91425891608
2437,100719.01217534224
2438,118392.22450276959
2439,105385.60565485238
2440,121993.15547930736
2441,107449.47719876193
2442,96056.33419055097
2443,125512.75984566529
2444,132077.2092435038
2445,96523.3138428302
2446,134622.5088205311
2447,181592.77369900513
2448,127407.57550777821
2449,111782.56773777485
2450,154513.95799144494
2451,115064.61694960143
2452,180939.64962687515
2453,90457.86540264991
2454,127438.24221189515
2455,134350.4665689867
2456,144926.98664487826
2457,133518.10237857164
2458,129674.65860066297
2459,109457.2197803464
2460,145451.39308331467
2461,130869.02126950734
2462,137280.78420126662
2463,129601.01008543214
2464,168265.57758883556
2465,143831.1540895165
2466,112603.49349500024
2467,134980.191439458
2468,78994.75662043034
2469,78227.27862000627
2470,181177.97727003187
2471,203654.03901817667
2472,156019.87913294596
2473,109597.40455036523
2474,63980.342358707254
2475,220725.39779108556
2476,114454.57949364609
2477,128752.95745531686
2478,170326.82998863357
2479,101261.88956506092
2480,153265.55507765722
2481,117920.92170345428
2482,124928.3386630257
2483,105417.88570385744
2484,122752.32345921059
2485,123329.55577742564
2486,152146.8061334513
2487,167598.54970098013
2488,163925.1694647329
2489,152446.63352996082
2490,141289.17863266912
2491,100119.44985134444
2492,194735.6838978784
2493,151196.5277773727
2494,158223.2034247165
2495,96052.45780559847
2496,247895.470460106
2497,157991.8216653659
2498,101392.83017654213
2499,91300.0878080078
2500,120657.4758752689
2501,144494.38078316933
2502,156431.0397016779
2503,105816.29200029529
2504,180307.3957422559
2505,227537.78627217773
2506,251010.52870848594
2507,281545.66715804546
2508,251986.8992227914
2509,219430.4138300217
2510,219532.84576712613
2511,174414.86999499137
2512,201752.84538437577
2513,231783.0897276572
2514,259040.09192125718
2515,151425.2853504567
2516,181143.666033109
2517,151468.63419113736
2518,160567.55972311515
2519,230096.00651442545
2520,221746.33000608193
2521,188323.20141717794
2522,228119.091180161
2523,115799.14677062354
2524,138688.43860644725
2525,148831.84760178076
2526,139593.73891190067
2527,116667.59095024907
2528,120462.2168187805
2529,133862.75539884204
2530,118716.17907320113
2531,240961.99025768324
2532,229046.48065050546
2533,194487.7603761
2534,225698.96441587707
2535,287596.3678593446
2536,245007.83196670873
2537,238467.384595526
2538,183503.4295664664
2539,191256.97803572853
2540,185234.5781865745
2541,182114.67836025017
2542,165029.95285852288
2543,122358.70823847901
2544,122798.84093842913
2545,143076.07149093947
2546,133039.33536792878
2547,144223.4300273846
2548,165852.59962683395
2549,158028.12035954557
2550,700738.4651976725
2551,137461.5364281315
2552,134241.9303201536
2553,79831.88779267484
2554,101547.78392575972
2555,116087.29149907175
2556,95006.02746900784
2557,99762.58573769078
2558,138532.2710785992
2559,140812.16885689858
2560,150291.30303944633
2561,141773.13841355257
2562,138614.9353076618
2563,147952.78160622207
2564,190139.47193174477
2565,139069.69213653277
2566,156861.9012725889
2567,134376.37771344214
2568,206072.42875098076
2569,235930.9422493088
2570,115399.96786945045
2571,198678.28722644437
2572,145114.81358540812
2573,234121.51358803577
2574,284035.8324177528
2575,124115.81148414213
2576,115948.77207686866
2577,128535.17115674564
2578,79092.1111131779
2579,54014.266817115975
2580,110522.29123083952
2581,111547.12315352981
2582,123625.19585632347
2583,282249.95360060333
2584,190650.9966411473
2585,191073.96210672837
2586,234219.45763348637
2587,200185.24006392632
2588,130322.9988037539
2589,153122.82765891866
2590,206466.10379683535
2591,226520.24995682927
2592,217272.65426175174
2593,257129.61252975825
2594,187447.1761090149
2595,201598.76428485452
2596,285920.60826132103
2597,189475.00712357843
2598,276891.6879891869
2599,335881.8171253542
2600,154054.0897400228
2601,151488.1022313099
2602,81741.40954288981
2603,91824.87587358776
2604,89481.05294024505
2605,77712.06807673087
2606,152424.2742726657
2607,196692.46897628403
2608,215849.4619019471
2609,173328.0533989782
2610,112479.93048202794
2611,125700.19155421527
2612,168155.4099547562
2613,128309.75774277243
2614,119506.52202432828
2615,155405.39573356943
2616,147910.62325717727
2617,185590.29058948145
2618,226359.42483791258
2619,199954.22637345808
2620,183633.3569795186
2621,174927.68901127932
2622,181740.62619747387
2623,237992.0488749491
2624,314986.36584277754
2625,300158.17433349346
2626,172484.15006590952
2627,159717.34886103697
2628,452334.4395950059
2629,497942.06712665304
2630,360796.2575057142
2631,500558.13246729644
2632,400423.80862470623
2633,301454.0485604351
2634,436698.9164219313
2635,165031.4101068175
2636,169436.30148374237
2637,180268.43239415175
2638,271216.57252725866
2639,186230.73825878598
2640,148992.67335707555
2641,98483.07614084236
2642,197731.04019149064
2643,102649.72281252318
2644,122689.28499925195
2645,108526.25622317266
2646,93199.33331797337
2647,101611.65578879432
2648,138408.65142094874
2649,151769.51028536947
2650,129600.26119099442
2651,138385.52986626799
2652,396932.92235940055
2653,254562.28020564863
2654,258881.59406332966
2655,388695.8489482394
2656,317030.6229806043
2657,373159.07440299296
2658,314657.6668896824
2659,291748.1618297884
2660,371762.8052296295
2661,350136.73612247396
2662,364775.0229324243
2663,288532.5175262537
2664,290772.6446035857
2665,323109.250681716
2666,295659.49504506617
2667,174756.90659464052
2668,180230.53941406906
2669,192084.22138788685
2670,273921.16121509834
2671,188042.8812350583
2672,198337.85722293291
2673,199479.86369065384
2674,196699.34201037957
2675,167662.15551206146
2676,198535.47586475319
2677,201956.1176267626
2678,245060.353783607
2679,277432.29217392515
2680,287541.0683887438
2681,383932.4594037471
2682,310814.26431107376
2683,457049.184200869
2684,301046.87714820623
2685,327026.58388378116
2686,250928.5104023151
2687,299553.84263274394
2688,217282.54147510958
2689,210135.25856686855
2690,394931.7376615216
2691,193301.21156605487
2692,147067.08452356086
2693,207728.98679180752
2694,145892.36950619562
2695,195104.25773775854
2696,185842.0992318591
2697,186676.46047010625
2698,191485.09494449815
2699,181037.96869207494
2700,161502.2046294692
2701,151567.13496762267
2702,110130.11860018052
2703,134839.65493138292
2704,143150.72780349967
2705,112970.878909918
2706,105131.89184758211
2707,121905.82165151833
2708,132348.7608796937
2709,109611.1536625533
2710,123906.21952230319
2711,261046.43753872468
2712,354454.79958926665
2713,171716.71583120193
2714,149122.05133854417
2715,173047.447224146
2716,146550.21434365714
2717,194652.0070138198
2718,216298.0590472066
2719,152675.13854797877
2720,168501.1817092359
2721,129499.20142223287
2722,159090.46114889355
2723,148015.79766096512
2724,121464.6657369164
2725,127107.19762693868
2726,153256.39816582142
2727,177203.49338050227
2728,188723.24225325102
2729,149106.58300312745
2730,151315.45453243173
2731,130444.57191053263
2732,135034.50606784882
2733,163236.78969600343
2734,144872.51541397846
